roSalePartId,dealerOrderId,partCode,partQuantity,createBy,createDate,updateBy,updateDate
0000008939,008939,PABP0001BYD003,1.0,9999999999,2024-03-05,9999999988,2024-05-14
0000008940,008940,PASC0260BYD001,4.0,9999999999,2024-05-06,9999999988,2024-07-15
0000008941,008941,PACP0004BYD001,1.0,9999999999,2024-05-06,9999999988,2024-06-20
0000008942,008942,PASC0260BYD001,4.0,9999999999,2024-06-22,9999999988,2024-07-04
0000008943,008943,PABP0170BYD003,2.0,9999999999,2024-02-20,9999999988,2024-05-10
0000008944,008944,PACP0004BYD001,1.0,9999999999,2024-01-30,9999999988,2024-05-13
0000008945,008945,PASC0260BYD001,4.0,9999999999,2024-07-12,9999999988,2024-07-24
0000008946,008946,PASC0260BYD001,1.0,9999999999,2024-05-24,9999999988,2024-07-04
0000008947,008947,PASC0260BYD001,2.0,9999999999,2024-01-20,9999999988,2024-04-15
0000008948,008948,PACP0004BYD001,1.0,9999999999,2024-02-27,9999999988,2024-06-17
0000008949,008949,PATI0190BYD003,4.0,9999999999,2024-05-27,9999999988,2024-07-15
0000008950,008950,PAIN0003BYD004,1.0,9999999999,2024-06-13,9999999988,2024-06-29
0000008951,008951,PASC0260BYD001,3.0,9999999999,2024-03-16,9999999988,2024-06-30
0000008952,008952,PABP0001BYD004,1.0,9999999999,2024-03-01,9999999988,2024-04-19
0000008953,008953,PASC0260BYD001,4.0,9999999999,2024-01-21,9999999988,2024-02-12
0000008954,008954,PAPEC007BYD002,1.0,9999999999,2024-07-17,9999999988,2024-07-25
0000008955,008955,PAEM0002BYD004,1.0,9999999999,2024-05-29,9999999988,2024-07-12
0000008956,008956,PATI0190BYD001,2.0,9999999999,2024-03-26,9999999988,2024-04-01
0000008957,008957,PASC0260BYD001,1.0,9999999999,2024-07-10,9999999988,2024-07-24
0000008958,008958,PABP0170BYD003,8.0,9999999999,2024-02-21,9999999988,2024-03-01
0000008959,008959,PASC0260BYD001,2.0,9999999999,2024-02-20,9999999988,2024-06-20
0000008960,008960,PAHVC011BYD001,1.0,9999999999,2024-03-23,9999999988,2024-06-03
0000008961,008961,PASC0260BYD001,2.0,9999999999,2024-02-03,9999999988,2024-04-11
0000008962,008962,PACP0004BYD001,1.0,9999999999,2024-02-07,9999999988,2024-02-26
0000008963,008963,PAWS0210BYD002,1.0,9999999999,2024-04-20,9999999988,2024-07-06
0000008964,008964,PAPEC007BYD002,1.0,9999999999,2024-03-10,9999999988,2024-06-18
0000008965,008965,PACP0004BYD001,1.0,9999999999,2024-06-29,9999999988,2024-07-15
0000008966,008966,PACP0004BYD001,1.0,9999999999,2024-04-11,9999999988,2024-06-11
0000008967,008967,PASC0260BYD001,4.0,9999999999,2024-05-07,9999999988,2024-06-24
0000008968,008968,PACL0310BYD003,3.0,9999999999,2024-04-29,9999999988,2024-06-02
0000008969,008969,PACP0004BYD001,1.0,9999999999,2024-05-18,9999999988,2024-05-26
0000008970,008970,PABMS006BYD003,1.0,9999999999,2024-01-19,9999999988,2024-04-07
0000008971,008971,PAHVC011BYD002,3.0,9999999999,2024-02-10,9999999988,2024-05-31
0000008972,008972,PASC0260BYD001,2.0,9999999999,2024-05-18,9999999988,2024-05-19
0000008973,008973,PABP0001BYD002,1.0,9999999999,2024-04-03,9999999988,2024-04-30
0000008974,008974,PABP0001BYD004,1.0,9999999999,2024-07-15,9999999988,2024-07-20
0000008975,008975,PACP0004BYD001,1.0,9999999999,2024-03-19,9999999988,2024-04-12
0000008976,008976,PASC0260BYD001,1.0,9999999999,2024-06-28,9999999988,2024-06-28
0000008977,008977,PABMS006BYD004,1.0,9999999999,2024-05-23,9999999988,2024-06-28
0000008978,008978,PASC0260BYD001,3.0,9999999999,2024-03-25,9999999988,2024-07-09
0000008979,008979,PACP0004BYD001,1.0,9999999999,2024-01-29,9999999988,2024-03-02
0000008980,008980,PASC0260BYD001,4.0,9999999999,2024-04-10,9999999988,2024-05-24
0000008981,008981,PACP0004BYD003,1.0,9999999999,2024-04-03,9999999988,2024-04-14
0000008982,008982,PAPEC007BYD004,1.0,9999999999,2024-03-20,9999999988,2024-07-12
0000008983,008983,PAPEC007BYD001,1.0,9999999999,2024-03-02,9999999988,2024-04-09
0000008984,008984,PACP0004BYD003,1.0,9999999999,2024-06-06,9999999988,2024-06-06
0000008985,008985,PABP0001BYD002,1.0,9999999999,2024-05-30,9999999988,2024-07-16
0000008986,008986,PASC0260BYD001,2.0,9999999999,2024-05-08,9999999988,2024-07-03
0000008987,008987,PAPEC007BYD005,1.0,9999999999,2024-04-02,9999999988,2024-06-02
0000008988,008988,PASC0260BYD001,1.0,9999999999,2024-07-19,9999999988,2024-07-20
0000008989,008989,PACP0004BYD001,1.0,9999999999,2024-02-04,9999999988,2024-06-07
0000008990,008990,PASC0260BYD001,4.0,9999999999,2024-06-07,9999999988,2024-07-25
0000008991,008991,PABP0001BYD005,1.0,9999999999,2024-03-24,9999999988,2024-04-25
0000008992,008992,PACP0004BYD003,1.0,9999999999,2024-03-22,9999999988,2024-06-26
0000008993,008993,PASC0260BYD001,1.0,9999999999,2024-06-01,9999999988,2024-06-07
0000008994,008994,PARBS009BYD001,1.0,9999999999,2024-05-20,9999999988,2024-07-04
0000008995,008995,PACP0004BYD003,1.0,9999999999,2024-03-08,9999999988,2024-06-29
0000008996,008996,PASC0260BYD001,2.0,9999999999,2024-02-20,9999999988,2024-07-15
0000008997,008997,PASC0260BYD001,3.0,9999999999,2024-03-04,9999999988,2024-05-24
0000008998,008998,PAHVC011BYD001,4.0,9999999999,2024-07-11,9999999988,2024-07-22
0000008999,008999,PAWS0210BYD001,1.0,9999999999,2024-04-09,9999999988,2024-07-01
0000009000,009000,PASC0260BYD001,2.0,9999999999,2024-06-08,9999999988,2024-06-24
0000009001,009001,PAHVC011BYD003,2.0,9999999999,2024-07-14,9999999988,2024-07-15
0000009002,009002,PABP0001BYD004,1.0,9999999999,2024-02-17,9999999988,2024-06-24
0000009003,009003,PACP0004BYD001,1.0,9999999999,2024-02-28,9999999988,2024-05-07
0000009004,009004,PASC0260BYD001,4.0,9999999999,2024-03-23,9999999988,2024-06-07
0000009005,009005,PASC0260BYD001,3.0,9999999999,2024-03-12,9999999988,2024-05-10
0000009006,009006,PABMS006BYD004,1.0,9999999999,2024-03-14,9999999988,2024-04-03
0000009007,009007,PAPEC007BYD003,1.0,9999999999,2024-01-09,9999999988,2024-07-03
0000009008,009008,PABP0001BYD003,1.0,9999999999,2024-02-13,9999999988,2024-04-05
0000009009,009009,PACP0004BYD001,1.0,9999999999,2024-04-22,9999999988,2024-05-04
0000009010,009010,PAEAC015BYD003,1.0,9999999999,2024-06-06,9999999988,2024-06-30
0000009011,009011,PACP0004BYD001,1.0,9999999999,2024-03-03,9999999988,2024-05-26
0000009012,009012,PACP0004BYD001,1.0,9999999999,2024-03-12,9999999988,2024-06-05
0000009013,009013,PASC0260BYD001,3.0,9999999999,2024-01-14,9999999988,2024-06-27
0000009014,009014,PABMS006BYD001,1.0,9999999999,2024-01-16,9999999988,2024-06-02
0000009015,009015,PABP0001BYD002,1.0,9999999999,2024-05-04,9999999988,2024-05-06
0000009016,009016,PABP0001BYD003,1.0,9999999999,2024-05-25,9999999988,2024-05-25
0000009017,009017,PACP0004BYD001,1.0,9999999999,2024-07-11,9999999988,2024-07-14
0000009018,009018,PASC0260BYD001,1.0,9999999999,2024-05-30,9999999988,2024-07-13
0000009019,009019,PAWS0210BYD001,1.0,9999999999,2024-03-30,9999999988,2024-04-23
0000009020,009020,PATI0190BYD001,4.0,9999999999,2024-05-08,9999999988,2024-06-15
0000009021,009021,PARBS009BYD001,1.0,9999999999,2024-02-05,9999999988,2024-07-07
0000009022,009022,PASC0260BYD001,2.0,9999999999,2024-04-01,9999999988,2024-04-03
0000009023,009023,PASC0260BYD001,3.0,9999999999,2024-01-16,9999999988,2024-04-20
0000009024,009024,PASC0260BYD001,4.0,9999999999,2024-03-27,9999999988,2024-05-23
0000009025,009025,PACP0004BYD001,1.0,9999999999,2024-05-31,9999999988,2024-06-01
0000009026,009026,PASC0260BYD001,4.0,9999999999,2024-03-05,9999999988,2024-06-27
0000009027,009027,PARBS009BYD001,1.0,9999999999,2024-05-29,9999999988,2024-06-05
0000009028,009028,PABMS006BYD002,1.0,9999999999,2024-02-24,9999999988,2024-06-09
0000009029,009029,PABP0001BYD001,1.0,9999999999,2024-03-07,9999999988,2024-03-28
0000009030,009030,PAIN0003BYD002,1.0,9999999999,2024-02-04,9999999988,2024-06-24
0000009031,009031,PATMS008BYD005,1.0,9999999999,2024-03-09,9999999988,2024-03-31
0000009032,009032,PAPEC007BYD003,1.0,9999999999,2024-06-09,9999999988,2024-06-23
0000009033,009033,PACP0004BYD003,1.0,9999999999,2024-03-12,9999999988,2024-03-22
0000009034,009034,PACP0004BYD001,1.0,9999999999,2024-06-29,9999999988,2024-07-13
0000009035,009035,PACP0004BYD001,1.0,9999999999,2024-06-13,9999999988,2024-07-19
0000009036,009036,PABMS006BYD004,1.0,9999999999,2024-01-17,9999999988,2024-06-02
0000009037,009037,PACP0004BYD001,1.0,9999999999,2024-06-16,9999999988,2024-07-11
0000009038,009038,PACP0004BYD001,1.0,9999999999,2024-03-18,9999999988,2024-06-25
0000009039,009039,PABP0001BYD003,1.0,9999999999,2024-01-12,9999999988,2024-04-24
0000009040,009040,PAPEC007BYD004,1.0,9999999999,2024-06-12,9999999988,2024-07-07
0000009041,009041,PASC0260BYD001,1.0,9999999999,2024-04-10,9999999988,2024-05-04
0000009042,009042,PACP0004BYD001,1.0,9999999999,2024-01-27,9999999988,2024-03-19
0000009043,009043,PACP0004BYD001,1.0,9999999999,2024-02-25,9999999988,2024-02-28
0000009044,009044,PASC0260BYD001,1.0,9999999999,2024-06-02,9999999988,2024-07-20
0000009045,009045,PASC0260BYD001,1.0,9999999999,2024-06-09,9999999988,2024-06-13
0000009046,009046,PACP0004BYD001,1.0,9999999999,2024-01-06,9999999988,2024-03-30
0000009047,009047,PABP0170BYD005,4.0,9999999999,2024-01-02,9999999988,2024-04-06
0000009048,009048,PAHVC011BYD002,3.0,9999999999,2024-02-20,9999999988,2024-03-04
0000009049,009049,PASC0260BYD001,2.0,9999999999,2024-05-16,9999999988,2024-06-19
0000009050,009050,PASC0260BYD001,3.0,9999999999,2024-01-29,9999999988,2024-07-13
0000009051,009051,PABMS006BYD002,1.0,9999999999,2024-04-10,9999999988,2024-06-15
0000009052,009052,PAHVC011BYD005,3.0,9999999999,2024-01-19,9999999988,2024-06-06
0000009053,009053,PACP0004BYD001,1.0,9999999999,2024-04-26,9999999988,2024-05-19
0000009054,009054,PACP0004BYD003,1.0,9999999999,2024-06-30,9999999988,2024-07-10
0000009055,009055,PAPEC007BYD005,1.0,9999999999,2024-03-14,9999999988,2024-04-20
0000009056,009056,PASC0260BYD001,2.0,9999999999,2024-06-12,9999999988,2024-06-29
0000009057,009057,PACP0004BYD001,1.0,9999999999,2024-07-03,9999999988,2024-07-16
0000009058,009058,PACP0004BYD001,1.0,9999999999,2024-05-29,9999999988,2024-06-23
0000009059,009059,PACP0004BYD001,1.0,9999999999,2024-05-19,9999999988,2024-07-17
0000009060,009060,PATMS008BYD005,1.0,9999999999,2024-06-12,9999999988,2024-07-25
0000009061,009061,PASC0260BYD001,3.0,9999999999,2024-05-04,9999999988,2024-07-04
0000009062,009062,PACP0004BYD001,1.0,9999999999,2024-06-26,9999999988,2024-07-07
0000009063,009063,PASC0260BYD001,1.0,9999999999,2024-03-29,9999999988,2024-07-13
0000009064,009064,PASC0260BYD001,3.0,9999999999,2024-01-26,9999999988,2024-02-24
0000009065,009065,PASC0260BYD001,2.0,9999999999,2024-03-05,9999999988,2024-03-09
0000009066,009066,PABP0001BYD003,1.0,9999999999,2024-05-16,9999999988,2024-06-29
0000009067,009067,PASC0260BYD001,1.0,9999999999,2024-02-25,9999999988,2024-07-10
0000009068,009068,PASC0260BYD001,3.0,9999999999,2024-04-05,9999999988,2024-05-07
0000009069,009069,PAWS0210BYD001,1.0,9999999999,2024-01-04,9999999988,2024-05-18
0000009070,009070,PACP0004BYD001,1.0,9999999999,2024-01-26,9999999988,2024-02-13
0000009071,009071,PASC0260BYD001,4.0,9999999999,2024-03-10,9999999988,2024-03-23
0000009072,009072,PACL0310BYD001,1.0,9999999999,2024-01-17,9999999988,2024-04-24
0000009073,009073,PACP0004BYD001,1.0,9999999999,2024-03-22,9999999988,2024-05-28
0000009074,009074,PASC0260BYD005,4.0,9999999999,2024-02-19,9999999988,2024-04-02
0000009075,009075,PACP0004BYD001,1.0,9999999999,2024-05-15,9999999988,2024-06-05
0000009076,009076,PASC0260BYD001,3.0,9999999999,2024-04-20,9999999988,2024-05-20
0000009077,009077,PACL0310BYD003,3.0,9999999999,2024-06-17,9999999988,2024-07-05
0000009078,009078,PABP0001BYD001,1.0,9999999999,2024-02-15,9999999988,2024-04-20
0000009079,009079,PAPEC007BYD005,1.0,9999999999,2024-04-27,9999999988,2024-06-17
0000009080,009080,PAWS0210BYD003,1.0,9999999999,2024-01-04,9999999988,2024-06-11
0000009081,009081,PASC0260BYD001,4.0,9999999999,2024-04-07,9999999988,2024-04-11
0000009082,009082,PATMS008BYD003,1.0,9999999999,2024-03-30,9999999988,2024-06-20
0000009083,009083,PASC0260BYD001,2.0,9999999999,2024-06-04,9999999988,2024-07-13
0000009084,009084,PASC0260BYD001,2.0,9999999999,2024-07-22,9999999988,2024-07-22
0000009085,009085,PASC0260BYD001,2.0,9999999999,2024-01-08,9999999988,2024-03-11
0000009086,009086,PABP0001BYD003,1.0,9999999999,2024-03-15,9999999988,2024-06-26
0000009087,009087,PASC0260BYD001,2.0,9999999999,2024-07-20,9999999988,2024-07-20
0000009088,009088,PASC0260BYD001,4.0,9999999999,2024-01-17,9999999988,2024-05-13
0000009089,009089,PAPEC007BYD002,1.0,9999999999,2024-06-07,9999999988,2024-06-18
0000009090,009090,PACP0004BYD001,1.0,9999999999,2024-01-13,9999999988,2024-03-14
0000009091,009091,PABP0001BYD003,1.0,9999999999,2024-05-02,9999999988,2024-05-08
0000009092,009092,PACP0004BYD001,1.0,9999999999,2024-03-14,9999999988,2024-06-16
0000009093,009093,PASC0260BYD001,2.0,9999999999,2024-03-27,9999999988,2024-05-19
0000009094,009094,PATMS008BYD004,1.0,9999999999,2024-06-28,9999999988,2024-07-23
0000009095,009095,PASC0260BYD001,4.0,9999999999,2024-04-13,9999999988,2024-07-05
0000009096,009096,PASC0260BYD001,3.0,9999999999,2024-03-22,9999999988,2024-06-12
0000009097,009097,PAWS0210BYD002,1.0,9999999999,2024-07-15,9999999988,2024-07-20
0000009098,009098,PAPEC007BYD005,1.0,9999999999,2024-01-09,9999999988,2024-07-02
0000009099,009099,PACP0004BYD001,1.0,9999999999,2024-03-31,9999999988,2024-06-23
0000009100,009100,PASC0260BYD001,1.0,9999999999,2024-01-30,9999999988,2024-06-25
0000009101,009101,PAPEC007BYD002,1.0,9999999999,2024-02-09,9999999988,2024-03-01
0000009102,009102,PASC0260BYD001,3.0,9999999999,2024-06-21,9999999988,2024-06-30
0000009103,009103,PABMS006BYD005,1.0,9999999999,2024-02-10,9999999988,2024-03-15
0000009104,009104,PACP0004BYD001,1.0,9999999999,2024-03-25,9999999988,2024-07-22
0000009105,009105,PABMS006BYD004,1.0,9999999999,2024-01-17,9999999988,2024-06-25
0000009106,009106,PASC0260BYD001,4.0,9999999999,2024-01-29,9999999988,2024-07-14
0000009107,009107,PAIN0003BYD001,1.0,9999999999,2024-06-27,9999999988,2024-07-18
0000009108,009108,PASC0260BYD001,3.0,9999999999,2024-03-06,9999999988,2024-07-08
0000009109,009109,PACP0004BYD001,1.0,9999999999,2024-06-03,9999999988,2024-07-02
0000009110,009110,PACP0004BYD001,1.0,9999999999,2024-04-11,9999999988,2024-05-03
0000009111,009111,PACP0004BYD001,1.0,9999999999,2024-05-06,9999999988,2024-05-09
0000009112,009112,PAHVC011BYD003,4.0,9999999999,2024-02-29,9999999988,2024-07-02
0000009113,009113,PABP0001BYD001,1.0,9999999999,2024-03-14,9999999988,2024-03-16
0000009114,009114,PACP0004BYD001,1.0,9999999999,2024-05-23,9999999988,2024-06-01
0000009115,009115,PABP0001BYD004,1.0,9999999999,2024-05-29,9999999988,2024-07-22
0000009116,009116,PASC0260BYD001,3.0,9999999999,2024-03-24,9999999988,2024-05-20
0000009117,009117,PACP0004BYD003,1.0,9999999999,2024-07-10,9999999988,2024-07-10
0000009118,009118,PACAF034BYD001,1.0,9999999999,2024-03-18,9999999988,2024-04-20
0000009119,009119,PACP0004BYD005,1.0,9999999999,2024-06-15,9999999988,2024-06-19
0000009120,009120,PASC0260BYD001,3.0,9999999999,2024-03-07,9999999988,2024-04-14
0000009121,009121,PABP0001BYD002,1.0,9999999999,2024-02-10,9999999988,2024-03-21
0000009122,009122,PASC0260BYD001,2.0,9999999999,2024-02-17,9999999988,2024-07-04
0000009123,009123,PABP0001BYD004,1.0,9999999999,2024-03-31,9999999988,2024-04-26
0000009124,009124,PASC0260BYD001,3.0,9999999999,2024-06-16,9999999988,2024-07-22
0000009125,009125,PABP0001BYD002,1.0,9999999999,2024-02-05,9999999988,2024-03-12
0000009126,009126,PASC0260BYD001,4.0,9999999999,2024-03-18,9999999988,2024-04-29
0000009127,009127,PABP0001BYD001,1.0,9999999999,2024-05-20,9999999988,2024-06-18
0000009128,009128,PACP0004BYD001,1.0,9999999999,2024-05-26,9999999988,2024-06-14
0000009129,009129,PABP0001BYD004,1.0,9999999999,2024-07-04,9999999988,2024-07-04
0000009130,009130,PASC0260BYD001,2.0,9999999999,2024-05-11,9999999988,2024-05-21
0000009131,009131,PAEAC015BYD001,1.0,9999999999,2024-06-14,9999999988,2024-06-30
0000009132,009132,PASC0260BYD001,2.0,9999999999,2024-01-30,9999999988,2024-02-18
0000009133,009133,PASC0260BYD001,4.0,9999999999,2024-02-17,9999999988,2024-03-07
0000009134,009134,PATI0190BYD003,4.0,9999999999,2024-02-18,9999999988,2024-04-03
0000009135,009135,PASC0260BYD001,3.0,9999999999,2024-03-07,9999999988,2024-06-19
0000009136,009136,PAEM0002BYD004,1.0,9999999999,2024-07-11,9999999988,2024-07-23
0000009137,009137,PACP0004BYD001,1.0,9999999999,2024-04-25,9999999988,2024-05-12
0000009138,009138,PASC0260BYD001,3.0,9999999999,2024-07-25,9999999988,2024-07-25
0000009139,009139,PAHVC011BYD001,4.0,9999999999,2024-03-02,9999999988,2024-07-19
0000009140,009140,PACP0004BYD002,1.0,9999999999,2024-04-17,9999999988,2024-04-30
0000009141,009141,PABP0001BYD004,1.0,9999999999,2024-05-11,9999999988,2024-05-26
0000009142,009142,PASC0260BYD001,3.0,9999999999,2024-02-19,9999999988,2024-04-20
0000009143,009143,PASC0260BYD001,4.0,9999999999,2024-04-11,9999999988,2024-04-24
0000009144,009144,PASC0260BYD001,3.0,9999999999,2024-03-24,9999999988,2024-04-04
0000009145,009145,PAEAC015BYD003,1.0,9999999999,2024-07-20,9999999988,2024-07-22
0000009146,009146,PACP0004BYD001,1.0,9999999999,2024-01-20,9999999988,2024-07-22
0000009147,009147,PABP0001BYD004,1.0,9999999999,2024-04-16,9999999988,2024-06-05
0000009148,009148,PAIN0003BYD004,1.0,9999999999,2024-04-25,9999999988,2024-05-13
0000009149,009149,PABP0001BYD002,1.0,9999999999,2024-05-15,9999999988,2024-05-25
0000009150,009150,PATMS008BYD003,1.0,9999999999,2024-01-13,9999999988,2024-05-29
0000009151,009151,PACP0004BYD001,1.0,9999999999,2024-04-21,9999999988,2024-06-18
0000009152,009152,PASC0260BYD001,2.0,9999999999,2024-05-08,9999999988,2024-07-21
0000009153,009153,PABP0001BYD003,1.0,9999999999,2024-05-08,9999999988,2024-07-18
0000009154,009154,PAPEC007BYD001,1.0,9999999999,2024-04-19,9999999988,2024-07-04
0000009155,009155,PACP0004BYD001,1.0,9999999999,2024-05-23,9999999988,2024-06-25
0000009156,009156,PASC0260BYD001,2.0,9999999999,2024-04-01,9999999988,2024-05-03
0000009157,009157,PACP0004BYD001,1.0,9999999999,2024-04-23,9999999988,2024-05-10
0000009158,009158,PASC0260BYD001,3.0,9999999999,2024-03-23,9999999988,2024-07-07
0000009159,009159,PASC0260BYD001,2.0,9999999999,2024-03-23,9999999988,2024-07-21
0000009160,009160,PASC0260BYD001,2.0,9999999999,2024-04-14,9999999988,2024-06-27
0000009161,009161,PACP0004BYD001,1.0,9999999999,2024-01-10,9999999988,2024-03-14
0000009162,009162,PASC0260BYD001,2.0,9999999999,2024-06-26,9999999988,2024-07-19
0000009163,009163,PASC0260BYD001,1.0,9999999999,2024-02-14,9999999988,2024-04-04
0000009164,009164,PAPEC007BYD001,1.0,9999999999,2024-06-16,9999999988,2024-07-04
0000009165,009165,PASC0260BYD001,1.0,9999999999,2024-01-13,9999999988,2024-02-28
0000009166,009166,PABMS006BYD002,1.0,9999999999,2024-03-20,9999999988,2024-04-28
0000009167,009167,PATI0190BYD002,2.0,9999999999,2024-02-09,9999999988,2024-03-04
0000009168,009168,PABMS006BYD005,1.0,9999999999,2024-03-02,9999999988,2024-05-22
0000009169,009169,PAIN0003BYD004,1.0,9999999999,2024-03-02,9999999988,2024-07-21
0000009170,009170,PASC0260BYD001,1.0,9999999999,2024-04-01,9999999988,2024-05-09
0000009171,009171,PASC0260BYD001,1.0,9999999999,2024-05-11,9999999988,2024-06-02
0000009172,009172,PACP0004BYD003,1.0,9999999999,2024-04-17,9999999988,2024-06-23
0000009173,009173,PASC0260BYD001,2.0,9999999999,2024-03-31,9999999988,2024-04-09
0000009174,009174,PABP0001BYD001,1.0,9999999999,2024-03-28,9999999988,2024-04-23
0000009175,009175,PACP0004BYD001,1.0,9999999999,2024-05-02,9999999988,2024-06-30
0000009176,009176,PABMS006BYD001,1.0,9999999999,2024-06-25,9999999988,2024-07-04
0000009177,009177,PABP0001BYD004,1.0,9999999999,2024-03-14,9999999988,2024-07-13
0000009178,009178,PATMS008BYD001,1.0,9999999999,2024-01-21,9999999988,2024-01-27
0000009179,009179,PABP0001BYD005,1.0,9999999999,2024-05-01,9999999988,2024-06-14
0000009180,009180,PASC0260BYD001,3.0,9999999999,2024-06-18,9999999988,2024-07-17
0000009181,009181,PASC0260BYD001,1.0,9999999999,2024-05-10,9999999988,2024-07-17
0000009182,009182,PAWS0210BYD003,1.0,9999999999,2024-02-14,9999999988,2024-06-06
0000009183,009183,PAPEC007BYD005,1.0,9999999999,2024-01-06,9999999988,2024-06-25
0000009184,009184,PABMS006BYD003,1.0,9999999999,2024-03-24,9999999988,2024-04-14
0000009185,009185,PACL0310BYD003,4.0,9999999999,2024-02-28,9999999988,2024-07-22
0000009186,009186,PABP0001BYD002,1.0,9999999999,2024-03-05,9999999988,2024-03-08
0000009187,009187,PACL0310BYD003,5.0,9999999999,2024-02-16,9999999988,2024-02-28
0000009188,009188,PACAF034BYD005,1.0,9999999999,2024-05-22,9999999988,2024-06-13
0000009189,009189,PASC0260BYD001,3.0,9999999999,2024-01-08,9999999988,2024-03-26
0000009190,009190,PACL0310BYD003,4.0,9999999999,2024-04-13,9999999988,2024-05-23
0000009191,009191,PASC0260BYD001,1.0,9999999999,2024-03-15,9999999988,2024-04-14
0000009192,009192,PAPEC007BYD003,1.0,9999999999,2024-06-10,9999999988,2024-06-30
0000009193,009193,PARBS009BYD003,1.0,9999999999,2024-06-01,9999999988,2024-06-10
0000009194,009194,PAPEC007BYD005,1.0,9999999999,2024-06-15,9999999988,2024-07-16
0000009195,009195,PASC0260BYD004,2.0,9999999999,2024-03-22,9999999988,2024-05-07
0000009196,009196,PAPEC007BYD003,1.0,9999999999,2024-06-03,9999999988,2024-06-20
0000009197,009197,PASC0260BYD001,3.0,9999999999,2024-02-20,9999999988,2024-02-29
0000009198,009198,PABMS006BYD001,1.0,9999999999,2024-05-10,9999999988,2024-07-14
0000009199,009199,PARBS009BYD003,1.0,9999999999,2024-03-21,9999999988,2024-06-06
0000009200,009200,PASC0260BYD001,3.0,9999999999,2024-01-30,9999999988,2024-03-18
0000009201,009201,PACP0004BYD004,1.0,9999999999,2024-06-14,9999999988,2024-06-27
0000009202,009202,PAEAC015BYD001,1.0,9999999999,2024-03-31,9999999988,2024-05-13
0000009203,009203,PATI0190BYD002,3.0,9999999999,2024-07-02,9999999988,2024-07-19
0000009204,009204,PACP0004BYD003,1.0,9999999999,2024-04-18,9999999988,2024-05-20
0000009205,009205,PASC0260BYD001,1.0,9999999999,2024-05-03,9999999988,2024-05-17
0000009206,009206,PACP0004BYD001,1.0,9999999999,2024-04-17,9999999988,2024-06-23
0000009207,009207,PASC0260BYD001,1.0,9999999999,2024-05-12,9999999988,2024-06-21
0000009208,009208,PACP0004BYD003,1.0,9999999999,2024-07-15,9999999988,2024-07-19
0000009209,009209,PABP0001BYD001,1.0,9999999999,2024-04-30,9999999988,2024-05-04
0000009210,009210,PASC0260BYD001,2.0,9999999999,2024-02-14,9999999988,2024-06-07
0000009211,009211,PAHVC011BYD004,1.0,9999999999,2024-02-04,9999999988,2024-04-29
0000009212,009212,PACP0004BYD001,1.0,9999999999,2024-05-07,9999999988,2024-07-10
0000009213,009213,PATMS008BYD005,1.0,9999999999,2024-02-20,9999999988,2024-06-02
0000009214,009214,PACP0004BYD001,1.0,9999999999,2024-01-29,9999999988,2024-06-22
0000009215,009215,PABP0001BYD004,1.0,9999999999,2024-03-22,9999999988,2024-07-14
0000009216,009216,PASC0260BYD001,4.0,9999999999,2024-01-28,9999999988,2024-02-11
0000009217,009217,PACP0004BYD005,1.0,9999999999,2024-04-23,9999999988,2024-04-30
0000009218,009218,PAPEC007BYD003,1.0,9999999999,2024-07-04,9999999988,2024-07-19
0000009219,009219,PABMS006BYD004,1.0,9999999999,2024-06-28,9999999988,2024-07-03
0000009220,009220,PACP0004BYD001,1.0,9999999999,2024-01-19,9999999988,2024-06-27
0000009221,009221,PASC0260BYD001,1.0,9999999999,2024-07-06,9999999988,2024-07-20
0000009222,009222,PAPEC007BYD004,1.0,9999999999,2024-05-18,9999999988,2024-05-24
0000009223,009223,PASC0260BYD001,4.0,9999999999,2024-04-07,9999999988,2024-07-10
0000009224,009224,PACP0004BYD001,1.0,9999999999,2024-06-12,9999999988,2024-06-22
0000009225,009225,PACP0004BYD004,1.0,9999999999,2024-01-26,9999999988,2024-04-07
0000009226,009226,PABP0001BYD003,1.0,9999999999,2024-04-13,9999999988,2024-05-19
0000009227,009227,PACP0004BYD001,1.0,9999999999,2024-01-29,9999999988,2024-03-11
0000009228,009228,PAPEC007BYD005,1.0,9999999999,2024-06-05,9999999988,2024-06-08
0000009229,009229,PASC0260BYD003,3.0,9999999999,2024-04-03,9999999988,2024-07-13
0000009230,009230,PAHVC011BYD003,2.0,9999999999,2024-05-20,9999999988,2024-07-11
0000009231,009231,PACAF034BYD003,1.0,9999999999,2024-02-26,9999999988,2024-04-15
0000009232,009232,PABP0001BYD001,1.0,9999999999,2024-05-03,9999999988,2024-05-14
0000009233,009233,PAIN0003BYD001,1.0,9999999999,2024-07-20,9999999988,2024-07-21
0000009234,009234,PACP0004BYD003,1.0,9999999999,2024-04-29,9999999988,2024-06-21
0000009235,009235,PASC0260BYD001,4.0,9999999999,2024-05-20,9999999988,2024-07-08
0000009236,009236,PABP0170BYD003,6.0,9999999999,2024-06-08,9999999988,2024-07-17
0000009237,009237,PAHVC011BYD003,2.0,9999999999,2024-01-25,9999999988,2024-02-15
0000009238,009238,PACP0004BYD001,1.0,9999999999,2024-03-12,9999999988,2024-05-18
0000009239,009239,PAPEC007BYD001,1.0,9999999999,2024-01-27,9999999988,2024-04-07
0000009240,009240,PACL0310BYD002,3.0,9999999999,2024-05-22,9999999988,2024-06-08
