SALE_PART_ID,DEALER_ORDER_ID,PART_CODE,PART_NAME,PART_QUANTITY,MAIN_PART_FLAG,DOWN_PART_CODE,UP_PART_CODE,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
5559.0,3549.0,TI019,Tires,3.0,N,000,111,9999999999,2024-01-11,9999999988,2024-02-05
5560.0,2588.0,TRE028,Tie Rod Ends,3.0,N,000,111,9999999999,2024-03-27,9999999988,2024-04-05
5561.0,854.0,BMS006,Battery Management System (BMS),1.0,N,000,111,9999999999,2024-02-02,9999999988,2024-03-02
5562.0,140.0,BD018,Brake Discs,3.0,N,000,111,9999999999,2024-03-01,9999999988,2024-07-11
5563.0,2858.0,TI019,Tires,2.0,N,000,111,9999999999,2024-06-23,9999999988,2024-06-24
5564.0,1114.0,BF032,Brake Fluid,4.0,N,000,111,9999999999,2024-01-30,9999999988,2024-07-18
5565.0,2553.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-27,9999999988,2024-05-31
5566.0,722.0,BF032,Brake Fluid,4.0,N,000,111,9999999999,2024-04-11,9999999988,2024-04-27
5567.0,357.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-06-17,9999999988,2024-06-23
5568.0,1246.0,BP001,Battery Pack,1.0,N,000,111,9999999999,2024-07-10,9999999988,2024-07-22
5569.0,1615.0,AX030,Axles,1.0,N,000,111,9999999999,2024-03-29,9999999988,2024-06-18
5570.0,3260.0,TI019,Tires,1.0,N,000,111,9999999999,2024-01-22,9999999988,2024-03-16
5571.0,2967.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-05-03,9999999988,2024-05-20
5572.0,1570.0,TRE028,Tie Rod Ends,4.0,N,000,111,9999999999,2024-03-06,9999999988,2024-04-11
5573.0,3956.0,PSF033,Power Steering Fluid (if applicable),3.0,N,000,111,9999999999,2024-06-16,9999999988,2024-06-18
5574.0,4793.0,WB025,Wiper Blades,1.0,N,000,111,9999999999,2024-07-04,9999999988,2024-07-20
5575.0,3881.0,SC026,"Suspension Components (Shocks, Struts)",2.0,N,000,111,9999999999,2024-06-03,9999999988,2024-07-06
5576.0,1714.0,CL031,Coolant (for thermal management),4.0,N,000,111,9999999999,2024-01-21,9999999988,2024-03-30
5577.0,1614.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-03-31,9999999988,2024-04-28
5578.0,4734.0,SC026,"Suspension Components (Shocks, Struts)",2.0,N,000,111,9999999999,2024-03-11,9999999988,2024-05-22
5579.0,2590.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-06-08,9999999988,2024-07-06
5580.0,3051.0,CP004,Charging Port,1.0,N,000,111,9999999999,2024-03-09,9999999988,2024-03-21
5581.0,859.0,TL024,Taillights,4.0,N,000,111,9999999999,2024-05-08,9999999988,2024-05-12
5582.0,2470.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-05-17,9999999988,2024-05-24
5583.0,3988.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-03-31,9999999988,2024-06-27
5584.0,1100.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-03-08,9999999988,2024-05-19
5585.0,3457.0,BD018,Brake Discs,3.0,N,000,111,9999999999,2024-06-12,9999999988,2024-06-21
5586.0,308.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-04-05,9999999988,2024-04-20
5587.0,2863.0,HL023,Headlights,2.0,N,000,111,9999999999,2024-03-19,9999999988,2024-05-06
5588.0,2422.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-05-02,9999999988,2024-05-30
5589.0,1253.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-01-08,9999999988,2024-01-12
5590.0,1370.0,CL031,Coolant (for thermal management),2.0,N,000,111,9999999999,2024-03-21,9999999988,2024-05-15
5591.0,674.0,TL024,Taillights,4.0,N,000,111,9999999999,2024-05-06,9999999988,2024-05-30
5592.0,3829.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-07-01,9999999988,2024-07-10
5593.0,416.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-04-06,9999999988,2024-05-25
5594.0,4018.0,DC005,DC-DC Converter,1.0,N,000,111,9999999999,2024-01-08,9999999988,2024-07-12
5595.0,3390.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-06-15,9999999988,2024-07-02
5596.0,267.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-04-16,9999999988,2024-04-29
5597.0,4199.0,BD018,Brake Discs,4.0,N,000,111,9999999999,2024-01-14,9999999988,2024-03-26
5598.0,509.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-01-08,9999999988,2024-06-17
5599.0,2286.0,HVC011,High Voltage Cables,2.0,N,000,111,9999999999,2024-06-01,9999999988,2024-06-26
5600.0,1752.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-03-26,9999999988,2024-07-01
5601.0,646.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-05-24,9999999988,2024-06-13
5602.0,1377.0,TRE028,Tie Rod Ends,2.0,N,000,111,9999999999,2024-06-10,9999999988,2024-07-16
5603.0,3781.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-04-27,9999999988,2024-05-12
5604.0,4345.0,SC026,"Suspension Components (Shocks, Struts)",2.0,N,000,111,9999999999,2024-05-22,9999999988,2024-07-07
5605.0,1675.0,BF032,Brake Fluid,4.0,N,000,111,9999999999,2024-05-25,9999999988,2024-06-30
5606.0,1566.0,WB020,Wheel Bearings,2.0,N,000,111,9999999999,2024-01-29,9999999988,2024-04-07
5607.0,2570.0,EDU012,Electric Drive Unit,1.0,N,000,111,9999999999,2024-05-21,9999999988,2024-06-08
5608.0,3015.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-07-22,9999999988,2024-07-22
5609.0,4480.0,BF032,Brake Fluid,2.0,N,000,111,9999999999,2024-05-27,9999999988,2024-06-25
5610.0,4125.0,HP014,Heat Pump,1.0,N,000,111,9999999999,2024-02-11,9999999988,2024-06-10
5611.0,763.0,SC026,"Suspension Components (Shocks, Struts)",2.0,N,000,111,9999999999,2024-03-25,9999999988,2024-04-23
5612.0,3280.0,CP004,Charging Port,1.0,N,000,111,9999999999,2024-05-26,9999999988,2024-05-29
5613.0,2191.0,SC026,"Suspension Components (Shocks, Struts)",1.0,N,000,111,9999999999,2024-03-23,9999999988,2024-04-03
5614.0,796.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-07-09,9999999988,2024-07-09
5615.0,1320.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-03-14,9999999988,2024-07-14
5616.0,3856.0,CAF034,Cabin Air Filter,1.0,N,000,111,9999999999,2024-03-11,9999999988,2024-05-19
5617.0,1737.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-26,9999999988,2024-05-28
5618.0,1165.0,CL031,Coolant (for thermal management),4.0,N,000,111,9999999999,2024-01-22,9999999988,2024-06-29
5619.0,4226.0,CL031,Coolant (for thermal management),3.0,N,000,111,9999999999,2024-01-10,9999999988,2024-03-16
5620.0,504.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-07-01,9999999988,2024-07-17
5621.0,1805.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-03-08,9999999988,2024-04-24
5622.0,4821.0,MI022,Mirrors,3.0,N,000,111,9999999999,2024-06-29,9999999988,2024-07-07
5623.0,303.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-03-13,9999999988,2024-04-07
5624.0,4078.0,SC026,"Suspension Components (Shocks, Struts)",4.0,N,000,111,9999999999,2024-07-02,9999999988,2024-07-04
5625.0,3472.0,CVJ029,CV Joints,4.0,N,000,111,9999999999,2024-07-16,9999999988,2024-07-16
5626.0,1133.0,WB020,Wheel Bearings,2.0,N,000,111,9999999999,2024-07-22,9999999988,2024-07-22
5627.0,3911.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-05-16,9999999988,2024-07-14
5628.0,1628.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-06-10,9999999988,2024-06-21
5629.0,1088.0,TI019,Tires,3.0,N,000,111,9999999999,2024-01-28,9999999988,2024-07-13
5630.0,2118.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-07-20,9999999988,2024-07-20
5631.0,3259.0,HVC011,High Voltage Cables,2.0,N,000,111,9999999999,2024-06-14,9999999988,2024-06-19
5632.0,4349.0,CAF034,Cabin Air Filter,2.0,N,000,111,9999999999,2024-05-24,9999999988,2024-06-03
5633.0,4578.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-07-20,9999999988,2024-07-20
5634.0,4076.0,TI019,Tires,3.0,N,000,111,9999999999,2024-01-23,9999999988,2024-06-24
5635.0,3399.0,AX030,Axles,1.0,N,000,111,9999999999,2024-06-20,9999999988,2024-07-15
5636.0,889.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-07-01,9999999988,2024-07-05
5637.0,1562.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-07-18,9999999988,2024-07-19
5638.0,745.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-04-25,9999999988,2024-06-30
5639.0,4506.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-03-09,9999999988,2024-04-04
5640.0,4378.0,CAF034,Cabin Air Filter,1.0,N,000,111,9999999999,2024-01-14,9999999988,2024-07-14
5641.0,1020.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-02-27,9999999988,2024-04-23
5642.0,4601.0,BF032,Brake Fluid,3.0,N,000,111,9999999999,2024-03-03,9999999988,2024-07-07
5643.0,4744.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-01-17,9999999988,2024-05-30
5644.0,4547.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-06-01,9999999988,2024-06-26
5645.0,1512.0,WB020,Wheel Bearings,2.0,N,000,111,9999999999,2024-03-04,9999999988,2024-05-14
5646.0,592.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-03-04,9999999988,2024-03-16
5647.0,1127.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-01-26,9999999988,2024-07-05
5648.0,306.0,CVJ029,CV Joints,2.0,N,000,111,9999999999,2024-05-08,9999999988,2024-07-15
5649.0,3670.0,TI019,Tires,2.0,N,000,111,9999999999,2024-07-03,9999999988,2024-07-20
5650.0,2913.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-05-12,9999999988,2024-07-19
5651.0,2477.0,CAF034,Cabin Air Filter,3.0,N,000,111,9999999999,2024-03-03,9999999988,2024-03-09
5652.0,1518.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-01-03,9999999988,2024-05-24
5653.0,1347.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-03-11,9999999988,2024-05-03
5654.0,663.0,CVJ029,CV Joints,3.0,N,000,111,9999999999,2024-01-01,9999999988,2024-04-12
5655.0,2241.0,AX030,Axles,1.0,N,000,111,9999999999,2024-03-17,9999999988,2024-03-19
5656.0,3761.0,TI019,Tires,4.0,N,000,111,9999999999,2024-07-13,9999999988,2024-07-14
5657.0,236.0,BF032,Brake Fluid,2.0,N,000,111,9999999999,2024-03-15,9999999988,2024-03-29
5658.0,3545.0,CA027,Control Arms,4.0,N,000,111,9999999999,2024-03-21,9999999988,2024-07-03
5659.0,4773.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-03-22,9999999988,2024-06-01
5660.0,1964.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-01-01,9999999988,2024-01-26
5661.0,3611.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-02-06,9999999988,2024-05-25
5662.0,4474.0,WB020,Wheel Bearings,1.0,N,000,111,9999999999,2024-06-16,9999999988,2024-06-18
5663.0,3898.0,BD018,Brake Discs,4.0,N,000,111,9999999999,2024-05-07,9999999988,2024-06-06
5664.0,2338.0,HL023,Headlights,1.0,N,000,111,9999999999,2024-03-17,9999999988,2024-04-06
5665.0,3663.0,SC026,"Suspension Components (Shocks, Struts)",4.0,N,000,111,9999999999,2024-07-15,9999999988,2024-07-17
5666.0,4655.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-04-16,9999999988,2024-07-19
5667.0,1603.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-04-26,9999999988,2024-05-27
5668.0,1215.0,TI019,Tires,1.0,N,000,111,9999999999,2024-06-03,9999999988,2024-07-20
5669.0,3306.0,HL023,Headlights,3.0,N,000,111,9999999999,2024-07-21,9999999988,2024-07-22
5670.0,856.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-02-01,9999999988,2024-02-05
5671.0,3834.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-04-05,9999999988,2024-05-23
5672.0,4996.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-03-01,9999999988,2024-05-09
5673.0,3796.0,HVC011,High Voltage Cables,1.0,N,000,111,9999999999,2024-07-20,9999999988,2024-07-20
5674.0,4764.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-03-31,9999999988,2024-05-19
5675.0,1426.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-06-15,9999999988,2024-06-16
5676.0,4009.0,TI019,Tires,2.0,N,000,111,9999999999,2024-05-16,9999999988,2024-06-20
5677.0,4503.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-04-20,9999999988,2024-06-30
5678.0,2839.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-24,9999999988,2024-06-13
5679.0,3534.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-01-11,9999999988,2024-05-23
5680.0,717.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-01-25,9999999988,2024-07-19
5681.0,505.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-06-24,9999999988,2024-07-16
5682.0,1112.0,BF032,Brake Fluid,3.0,N,000,111,9999999999,2024-04-01,9999999988,2024-05-04
5683.0,2370.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-02-16,9999999988,2024-02-23
5684.0,4781.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-05-22,9999999988,2024-06-27
5685.0,2168.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-05-20,9999999988,2024-05-30
5686.0,3144.0,DC005,DC-DC Converter,1.0,N,000,111,9999999999,2024-03-31,9999999988,2024-04-06
5687.0,244.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-04-05,9999999988,2024-07-20
5688.0,2939.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-07-13,9999999988,2024-07-17
5689.0,2208.0,HL023,Headlights,1.0,N,000,111,9999999999,2024-06-15,9999999988,2024-07-03
5690.0,4495.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-01-23,9999999988,2024-01-27
5691.0,3465.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-07-14,9999999988,2024-07-17
5692.0,2580.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-05-24,9999999988,2024-07-19
5693.0,125.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-04-13,9999999988,2024-06-12
5694.0,4520.0,DC005,DC-DC Converter,1.0,N,000,111,9999999999,2024-01-04,9999999988,2024-07-04
5695.0,1854.0,CP004,Charging Port,1.0,N,000,111,9999999999,2024-06-22,9999999988,2024-07-03
5696.0,2444.0,WB025,Wiper Blades,2.0,N,000,111,9999999999,2024-03-22,9999999988,2024-04-30
5697.0,3327.0,BD018,Brake Discs,1.0,N,000,111,9999999999,2024-05-25,9999999988,2024-07-13
5698.0,1330.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-28,9999999988,2024-06-18
5699.0,3426.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-02-14,9999999988,2024-04-04
5700.0,2805.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-02-06,9999999988,2024-06-11
5701.0,4009.0,TRE028,Tie Rod Ends,3.0,N,000,111,9999999999,2024-03-30,9999999988,2024-04-13
5702.0,1237.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-05-28,9999999988,2024-07-07
5703.0,1170.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-01-08,9999999988,2024-05-14
5704.0,1319.0,EM002,Electric Motor,1.0,N,000,111,9999999999,2024-01-30,9999999988,2024-05-24
5705.0,2609.0,SC026,"Suspension Components (Shocks, Struts)",3.0,N,000,111,9999999999,2024-02-23,9999999988,2024-07-18
5706.0,1861.0,BF032,Brake Fluid,3.0,N,000,111,9999999999,2024-04-14,9999999988,2024-07-07
5707.0,2585.0,BD018,Brake Discs,3.0,N,000,111,9999999999,2024-01-15,9999999988,2024-03-16
5708.0,4456.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-05-27,9999999988,2024-07-01
5709.0,394.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-01-27,9999999988,2024-04-15
5710.0,420.0,AX030,Axles,2.0,N,000,111,9999999999,2024-05-28,9999999988,2024-07-12
5711.0,648.0,RG013,Reduction Gear,1.0,N,000,111,9999999999,2024-01-09,9999999988,2024-06-12
5712.0,307.0,EWP016,Electric Water Pump,1.0,N,000,111,9999999999,2024-05-27,9999999988,2024-06-19
5713.0,3865.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-03-24,9999999988,2024-05-25
5714.0,903.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-02-10,9999999988,2024-06-04
5715.0,2776.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-04-09,9999999988,2024-05-03
5716.0,1951.0,SC026,"Suspension Components (Shocks, Struts)",1.0,N,000,111,9999999999,2024-06-28,9999999988,2024-07-20
5717.0,245.0,PSF033,Power Steering Fluid (if applicable),4.0,N,000,111,9999999999,2024-05-06,9999999988,2024-07-02
5718.0,2910.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-05-28,9999999988,2024-07-15
5719.0,3497.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-01-14,9999999988,2024-03-31
5720.0,2584.0,TI019,Tires,2.0,N,000,111,9999999999,2024-01-03,9999999988,2024-06-29
5721.0,4738.0,AX030,Axles,3.0,N,000,111,9999999999,2024-07-16,9999999988,2024-07-17
5722.0,58.0,SC026,"Suspension Components (Shocks, Struts)",4.0,N,000,111,9999999999,2024-01-04,9999999988,2024-03-13
5723.0,3639.0,FB035,Fuse Box,1.0,N,000,111,9999999999,2024-01-04,9999999988,2024-07-14
5724.0,4916.0,MI022,Mirrors,1.0,N,000,111,9999999999,2024-04-21,9999999988,2024-07-15
5725.0,1702.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-03-23,9999999988,2024-06-16
5726.0,4233.0,HL023,Headlights,3.0,N,000,111,9999999999,2024-04-29,9999999988,2024-05-16
5727.0,4279.0,BP017,Brake Pads,2.0,N,000,111,9999999999,2024-03-27,9999999988,2024-05-27
5728.0,4395.0,BP017,Brake Pads,4.0,N,000,111,9999999999,2024-04-05,9999999988,2024-07-20
5729.0,2995.0,CVJ029,CV Joints,1.0,N,000,111,9999999999,2024-05-22,9999999988,2024-07-04
5730.0,1914.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-06-02,9999999988,2024-07-11
5731.0,1414.0,HVC011,High Voltage Cables,3.0,N,000,111,9999999999,2024-01-05,9999999988,2024-01-23
5732.0,2818.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-01-28,9999999988,2024-06-26
5733.0,1049.0,TI019,Tires,3.0,N,000,111,9999999999,2024-04-14,9999999988,2024-04-28
5734.0,3285.0,CL031,Coolant (for thermal management),1.0,N,000,111,9999999999,2024-06-17,9999999988,2024-07-08
5735.0,2177.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-03-03,9999999988,2024-04-25
5736.0,4258.0,BF032,Brake Fluid,4.0,N,000,111,9999999999,2024-06-08,9999999988,2024-06-21
5737.0,4264.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-04-26,9999999988,2024-06-10
5738.0,302.0,CAF034,Cabin Air Filter,1.0,N,000,111,9999999999,2024-04-12,9999999988,2024-07-06
5739.0,234.0,TRE028,Tie Rod Ends,1.0,N,000,111,9999999999,2024-04-12,9999999988,2024-04-12
5740.0,4671.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-03-11,9999999988,2024-05-01
5741.0,2139.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-05-10,9999999988,2024-07-21
5742.0,2568.0,BD018,Brake Discs,1.0,N,000,111,9999999999,2024-05-18,9999999988,2024-07-11
5743.0,508.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-06-17,9999999988,2024-07-14
5744.0,11.0,MI022,Mirrors,1.0,N,000,111,9999999999,2024-07-09,9999999988,2024-07-11
5745.0,4129.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-04-24,9999999988,2024-05-13
5746.0,253.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-03-14,9999999988,2024-06-16
5747.0,580.0,TI019,Tires,3.0,N,000,111,9999999999,2024-07-06,9999999988,2024-07-08
5748.0,924.0,TL024,Taillights,3.0,N,000,111,9999999999,2024-06-11,9999999988,2024-06-16
5749.0,2203.0,EDU012,Electric Drive Unit,1.0,N,000,111,9999999999,2024-01-03,9999999988,2024-04-14
5750.0,4932.0,WS021,Windshield,1.0,N,000,111,9999999999,2024-03-02,9999999988,2024-06-10
5751.0,1656.0,WB025,Wiper Blades,4.0,N,000,111,9999999999,2024-04-02,9999999988,2024-04-16
5752.0,4195.0,PSF033,Power Steering Fluid (if applicable),3.0,N,000,111,9999999999,2024-07-02,9999999988,2024-07-19
5753.0,2098.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-06-03,9999999988,2024-06-12
5754.0,4438.0,SC026,"Suspension Components (Shocks, Struts)",1.0,N,000,111,9999999999,2024-06-06,9999999988,2024-06-17
5755.0,144.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-01-26,9999999988,2024-06-24
5756.0,2327.0,PSF033,Power Steering Fluid (if applicable),3.0,N,000,111,9999999999,2024-01-08,9999999988,2024-03-12
5757.0,2519.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-04-08,9999999988,2024-06-10
5758.0,3395.0,BD018,Brake Discs,4.0,N,000,111,9999999999,2024-07-15,9999999988,2024-07-17
5759.0,494.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-03-03,9999999988,2024-06-25
5760.0,207.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-07,9999999988,2024-05-11
5761.0,2617.0,TI019,Tires,1.0,N,000,111,9999999999,2024-02-03,9999999988,2024-07-20
5762.0,2889.0,HP014,Heat Pump,1.0,N,000,111,9999999999,2024-01-12,9999999988,2024-04-18
5763.0,2291.0,HL023,Headlights,4.0,N,000,111,9999999999,2024-02-07,9999999988,2024-03-06
5764.0,2969.0,TMS008,Thermal Management System,1.0,N,000,111,9999999999,2024-05-23,9999999988,2024-06-24
5765.0,2938.0,SC026,"Suspension Components (Shocks, Struts)",3.0,N,000,111,9999999999,2024-05-03,9999999988,2024-05-05
5766.0,4261.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-02-10,9999999988,2024-03-14
5767.0,2002.0,CA027,Control Arms,2.0,N,000,111,9999999999,2024-03-06,9999999988,2024-06-03
5768.0,2288.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-02-05,9999999988,2024-02-06
5769.0,2223.0,RG013,Reduction Gear,1.0,N,000,111,9999999999,2024-06-14,9999999988,2024-07-05
5770.0,2924.0,TL024,Taillights,4.0,N,000,111,9999999999,2024-06-14,9999999988,2024-06-20
5771.0,3834.0,CL031,Coolant (for thermal management),4.0,N,000,111,9999999999,2024-03-12,9999999988,2024-06-12
5772.0,62.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-01-30,9999999988,2024-07-17
5773.0,2631.0,IN003,Inverter,1.0,N,000,111,9999999999,2024-05-06,9999999988,2024-07-19
5774.0,777.0,CA027,Control Arms,3.0,N,000,111,9999999999,2024-06-11,9999999988,2024-07-16
5775.0,1552.0,TL024,Taillights,4.0,N,000,111,9999999999,2024-05-03,9999999988,2024-06-20
5776.0,4006.0,WB020,Wheel Bearings,4.0,N,000,111,9999999999,2024-05-28,9999999988,2024-07-15
5777.0,4938.0,AB036,12V Auxiliary Battery,1.0,N,000,111,9999999999,2024-06-05,9999999988,2024-06-18
5778.0,3481.0,PEC007,Power Electronics Controller,1.0,N,000,111,9999999999,2024-02-06,9999999988,2024-03-01
5779.0,2851.0,TI019,Tires,3.0,N,000,111,9999999999,2024-03-14,9999999988,2024-04-30
5780.0,867.0,WB020,Wheel Bearings,1.0,N,000,111,9999999999,2024-01-02,9999999988,2024-03-18
5781.0,2912.0,WB025,Wiper Blades,2.0,N,000,111,9999999999,2024-05-26,9999999988,2024-06-04
5782.0,2386.0,RBS009,Regenerative Braking System,1.0,N,000,111,9999999999,2024-06-01,9999999988,2024-06-01
5783.0,242.0,TI019,Tires,2.0,N,000,111,9999999999,2024-07-08,9999999988,2024-07-21
5784.0,3053.0,CVJ029,CV Joints,1.0,N,000,111,9999999999,2024-02-19,9999999988,2024-07-21
5785.0,311.0,MI022,Mirrors,2.0,N,000,111,9999999999,2024-05-06,9999999988,2024-06-10
5786.0,1832.0,BP001,Battery Pack,1.0,N,000,111,9999999999,2024-03-04,9999999988,2024-03-19
5787.0,1548.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-03-30,9999999988,2024-04-10
5788.0,4609.0,CL031,Coolant (for thermal management),2.0,N,000,111,9999999999,2024-01-30,9999999988,2024-05-05
5789.0,1725.0,CAF034,Cabin Air Filter,4.0,N,000,111,9999999999,2024-03-11,9999999988,2024-05-12
5790.0,1399.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-03-08,9999999988,2024-04-18
5791.0,3667.0,SC026,"Suspension Components (Shocks, Struts)",3.0,N,000,111,9999999999,2024-04-28,9999999988,2024-07-16
5792.0,1008.0,WB025,Wiper Blades,3.0,N,000,111,9999999999,2024-05-30,9999999988,2024-06-29
5793.0,1991.0,BP017,Brake Pads,3.0,N,000,111,9999999999,2024-03-04,9999999988,2024-06-14
5794.0,1361.0,OC010,Onboard Charger,1.0,N,000,111,9999999999,2024-01-19,9999999988,2024-02-18
5795.0,2438.0,WB020,Wheel Bearings,2.0,N,000,111,9999999999,2024-03-19,9999999988,2024-04-23
5796.0,3518.0,BP017,Brake Pads,1.0,N,000,111,9999999999,2024-01-28,9999999988,2024-05-22
5797.0,3873.0,TRE028,Tie Rod Ends,3.0,N,000,111,9999999999,2024-05-14,9999999988,2024-05-22
5798.0,2998.0,CAF034,Cabin Air Filter,3.0,N,000,111,9999999999,2024-03-08,9999999988,2024-07-20
5799.0,1403.0,BMS006,Battery Management System (BMS),1.0,N,000,111,9999999999,2024-02-01,9999999988,2024-03-04
5800.0,2599.0,BD018,Brake Discs,2.0,N,000,111,9999999999,2024-03-20,9999999988,2024-05-07
5801.0,1643.0,RG013,Reduction Gear,1.0,N,000,111,9999999999,2024-06-05,9999999988,2024-07-04
5802.0,563.0,EAC015,Electric Air Conditioning Compressor,1.0,N,000,111,9999999999,2024-05-25,9999999988,2024-06-08
