LABOUR_ID,DEALER_ORDER_ID,LABOUR_CODE,LABOUR_NAME,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
7434.0,2276.0,LR016,Brake System Service,9999999999,2024-05-21,9999999988,2024-05-30
7435.0,4987.0,LR014,AC Compressor Service,9999999999,2024-06-25,9999999988,2024-07-22
7436.0,4813.0,LR014,AC Compressor Service,9999999999,2024-07-21,9999999988,2024-07-22
7437.0,2950.0,LR003,Inverter Replacement,9999999999,2024-05-22,9999999988,2024-06-22
7438.0,1390.0,LR012,Gearbox Service,9999999999,2024-07-18,9999999988,2024-07-21
7439.0,167.0,LR014,AC Compressor Service,9999999999,2024-05-04,9999999988,2024-05-22
7440.0,3926.0,LR007,Power Electronics Repair,9999999999,2024-07-15,9999999988,2024-07-21
7441.0,3845.0,LR014,AC Compressor Service,9999999999,2024-03-10,9999999988,2024-06-09
7442.0,1156.0,LR010,Onboard Charger Repair,9999999999,2024-07-14,9999999988,2024-07-22
7443.0,4413.0,LR014,AC Compressor Service,9999999999,2024-07-20,9999999988,2024-07-20
7444.0,1383.0,LR001,Battery Replacement,9999999999,2024-05-28,9999999988,2024-07-10
7445.0,145.0,LR013,Heat Pump Repair,9999999999,2024-01-20,9999999988,2024-04-29
7446.0,4043.0,LR012,Gearbox Service,9999999999,2024-07-06,9999999988,2024-07-19
7447.0,3473.0,LR001,Battery Replacement,9999999999,2024-03-06,9999999988,2024-06-04
7448.0,2026.0,LR016,Brake System Service,9999999999,2024-07-13,9999999988,2024-07-18
7449.0,2.0,LR017,Suspension Repair,9999999999,2024-04-01,9999999988,2024-06-21
7450.0,113.0,LR016,Brake System Service,9999999999,2024-06-05,9999999988,2024-07-04
7451.0,4235.0,LR017,Suspension Repair,9999999999,2024-07-04,9999999988,2024-07-12
7452.0,2829.0,LR016,Brake System Service,9999999999,2024-07-18,9999999988,2024-07-19
7453.0,871.0,LR018,Headlight Alignment,9999999999,2024-07-08,9999999988,2024-07-12
7454.0,3016.0,LR006,BMS Calibration,9999999999,2024-07-18,9999999988,2024-07-20
7455.0,1119.0,LR006,BMS Calibration,9999999999,2024-07-06,9999999988,2024-07-10
7456.0,2228.0,LR017,Suspension Repair,9999999999,2024-06-15,9999999988,2024-07-02
7457.0,462.0,LR017,Suspension Repair,9999999999,2024-07-12,9999999988,2024-07-18
7458.0,2288.0,LR013,Heat Pump Repair,9999999999,2024-03-21,9999999988,2024-04-24
7459.0,1347.0,LR017,Suspension Repair,9999999999,2024-05-04,9999999988,2024-07-14
7460.0,1002.0,LR010,Onboard Charger Repair,9999999999,2024-06-27,9999999988,2024-07-07
7461.0,1167.0,LR017,Suspension Repair,9999999999,2024-05-02,9999999988,2024-06-24
7462.0,2015.0,LR002,Motor Repair,9999999999,2024-07-12,9999999988,2024-07-16
7463.0,3673.0,LR017,Suspension Repair,9999999999,2024-06-09,9999999988,2024-07-17
7464.0,3057.0,LR008,Thermal Management Service,9999999999,2024-06-21,9999999988,2024-07-20
7465.0,1143.0,LR014,AC Compressor Service,9999999999,2024-07-04,9999999988,2024-07-08
7466.0,3013.0,LR018,Headlight Alignment,9999999999,2024-02-29,9999999988,2024-03-17
7467.0,2731.0,LR016,Brake System Service,9999999999,2024-07-07,9999999988,2024-07-20
7468.0,1340.0,LR019,Windshield Replacement,9999999999,2024-03-27,9999999988,2024-04-25
7469.0,978.0,LR017,Suspension Repair,9999999999,2024-07-17,9999999988,2024-07-19
7470.0,703.0,LR013,Heat Pump Repair,9999999999,2024-05-13,9999999988,2024-06-12
7471.0,1407.0,LR014,AC Compressor Service,9999999999,2024-03-16,9999999988,2024-04-08
7472.0,2553.0,LR019,Windshield Replacement,9999999999,2024-06-19,9999999988,2024-07-14
7473.0,3046.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-16,9999999988,2024-07-02
7474.0,4293.0,LR018,Headlight Alignment,9999999999,2024-06-17,9999999988,2024-06-18
7475.0,2951.0,LR018,Headlight Alignment,9999999999,2024-07-19,9999999988,2024-07-20
7476.0,3643.0,LR018,Headlight Alignment,9999999999,2024-02-17,9999999988,2024-02-23
7477.0,2879.0,LR009,Regenerative Braking Adjustment,9999999999,2024-05-02,9999999988,2024-06-10
7478.0,1492.0,LR017,Suspension Repair,9999999999,2024-05-30,9999999988,2024-05-30
7479.0,4021.0,LR018,Headlight Alignment,9999999999,2024-04-25,9999999988,2024-06-03
7480.0,1293.0,LR003,Inverter Replacement,9999999999,2024-07-12,9999999988,2024-07-14
7481.0,3379.0,LR013,Heat Pump Repair,9999999999,2024-06-18,9999999988,2024-06-19
7482.0,2918.0,LR008,Thermal Management Service,9999999999,2024-07-09,9999999988,2024-07-20
7483.0,4213.0,LR016,Brake System Service,9999999999,2024-06-07,9999999988,2024-06-11
7484.0,3644.0,LR013,Heat Pump Repair,9999999999,2024-05-26,9999999988,2024-07-04
7485.0,61.0,LR003,Inverter Replacement,9999999999,2024-05-01,9999999988,2024-05-04
7486.0,4992.0,LR018,Headlight Alignment,9999999999,2024-07-13,9999999988,2024-07-15
7487.0,4369.0,LR016,Brake System Service,9999999999,2024-04-08,9999999988,2024-06-14
7488.0,1317.0,LR014,AC Compressor Service,9999999999,2024-02-05,9999999988,2024-03-30
7489.0,2702.0,LR018,Headlight Alignment,9999999999,2024-07-09,9999999988,2024-07-11
7490.0,15.0,LR014,AC Compressor Service,9999999999,2024-05-14,9999999988,2024-07-18
7491.0,3208.0,LR014,AC Compressor Service,9999999999,2024-07-14,9999999988,2024-07-19
7492.0,4532.0,LR016,Brake System Service,9999999999,2024-04-16,9999999988,2024-06-24
7493.0,1340.0,LR005,DC-DC Converter Replacement,9999999999,2024-05-13,9999999988,2024-05-15
7494.0,4413.0,LR018,Headlight Alignment,9999999999,2024-07-05,9999999988,2024-07-06
7495.0,101.0,LR018,Headlight Alignment,9999999999,2024-06-19,9999999988,2024-06-19
7496.0,2106.0,LR011,Drive Unit Maintenance,9999999999,2024-05-02,9999999988,2024-06-18
7497.0,2486.0,LR014,AC Compressor Service,9999999999,2024-05-21,9999999988,2024-07-02
7498.0,2682.0,LR006,BMS Calibration,9999999999,2024-05-24,9999999988,2024-05-27
7499.0,4601.0,LR016,Brake System Service,9999999999,2024-01-14,9999999988,2024-06-03
7500.0,2153.0,LR018,Headlight Alignment,9999999999,2024-03-29,9999999988,2024-05-12
7501.0,4678.0,LR016,Brake System Service,9999999999,2024-07-22,9999999988,2024-07-22
7502.0,4714.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-05,9999999988,2024-06-09
7503.0,2999.0,LR013,Heat Pump Repair,9999999999,2024-05-23,9999999988,2024-07-05
7504.0,3144.0,LR014,AC Compressor Service,9999999999,2024-07-05,9999999988,2024-07-06
7505.0,3682.0,LR009,Regenerative Braking Adjustment,9999999999,2024-02-22,9999999988,2024-04-09
7506.0,291.0,LR017,Suspension Repair,9999999999,2024-04-12,9999999988,2024-04-25
7507.0,2137.0,LR014,AC Compressor Service,9999999999,2024-07-11,9999999988,2024-07-20
7508.0,4452.0,LR017,Suspension Repair,9999999999,2024-07-11,9999999988,2024-07-14
7509.0,3581.0,LR014,AC Compressor Service,9999999999,2024-07-21,9999999988,2024-07-22
7510.0,1142.0,LR013,Heat Pump Repair,9999999999,2024-07-19,9999999988,2024-07-20
7511.0,404.0,LR017,Suspension Repair,9999999999,2024-07-20,9999999988,2024-07-21
7512.0,984.0,LR016,Brake System Service,9999999999,2024-07-16,9999999988,2024-07-22
7513.0,4581.0,LR017,Suspension Repair,9999999999,2024-02-22,9999999988,2024-07-13
7514.0,915.0,LR018,Headlight Alignment,9999999999,2024-06-27,9999999988,2024-07-13
7515.0,3211.0,LR012,Gearbox Service,9999999999,2024-07-16,9999999988,2024-07-19
7516.0,3026.0,LR012,Gearbox Service,9999999999,2024-02-02,9999999988,2024-07-08
7517.0,3942.0,LR020,Fuse Replacement,9999999999,2024-06-27,9999999988,2024-06-29
7518.0,3139.0,LR013,Heat Pump Repair,9999999999,2024-07-21,9999999988,2024-07-22
7519.0,2650.0,LR018,Headlight Alignment,9999999999,2024-05-05,9999999988,2024-07-14
7520.0,3158.0,LR003,Inverter Replacement,9999999999,2024-06-01,9999999988,2024-07-21
7521.0,576.0,LR017,Suspension Repair,9999999999,2024-05-31,9999999988,2024-07-04
7522.0,3469.0,LR016,Brake System Service,9999999999,2024-07-15,9999999988,2024-07-19
7523.0,1750.0,LR013,Heat Pump Repair,9999999999,2024-05-27,9999999988,2024-06-19
7524.0,2123.0,LR016,Brake System Service,9999999999,2024-07-07,9999999988,2024-07-17
7525.0,234.0,LR013,Heat Pump Repair,9999999999,2024-05-18,9999999988,2024-07-12
7526.0,4141.0,LR016,Brake System Service,9999999999,2024-07-19,9999999988,2024-07-22
7527.0,4076.0,LR004,Charging Port Repair,9999999999,2024-04-13,9999999988,2024-05-04
7528.0,1018.0,LR014,AC Compressor Service,9999999999,2024-07-21,9999999988,2024-07-21
7529.0,4887.0,LR017,Suspension Repair,9999999999,2024-02-24,9999999988,2024-04-16
7530.0,918.0,LR016,Brake System Service,9999999999,2024-06-15,9999999988,2024-07-11
7531.0,1863.0,LR003,Inverter Replacement,9999999999,2024-06-12,9999999988,2024-06-30
7532.0,2927.0,LR013,Heat Pump Repair,9999999999,2024-07-17,9999999988,2024-07-20
7533.0,39.0,LR014,AC Compressor Service,9999999999,2024-07-03,9999999988,2024-07-13
7534.0,4587.0,LR016,Brake System Service,9999999999,2024-04-16,9999999988,2024-06-15
7535.0,784.0,LR015,Water Pump Replacement,9999999999,2024-06-08,9999999988,2024-07-20
7536.0,4830.0,LR018,Headlight Alignment,9999999999,2024-04-13,9999999988,2024-05-09
7537.0,3861.0,LR017,Suspension Repair,9999999999,2024-03-27,9999999988,2024-04-26
7538.0,90.0,LR014,AC Compressor Service,9999999999,2024-06-28,9999999988,2024-07-09
7539.0,1045.0,LR015,Water Pump Replacement,9999999999,2024-05-09,9999999988,2024-07-22
7540.0,2885.0,LR014,AC Compressor Service,9999999999,2024-06-07,9999999988,2024-06-16
7541.0,2801.0,LR018,Headlight Alignment,9999999999,2024-06-28,9999999988,2024-06-30
7542.0,798.0,LR017,Suspension Repair,9999999999,2024-06-04,9999999988,2024-06-21
7543.0,3673.0,LR013,Heat Pump Repair,9999999999,2024-05-01,9999999988,2024-05-24
7544.0,2345.0,LR016,Brake System Service,9999999999,2024-07-18,9999999988,2024-07-19
7545.0,3515.0,LR008,Thermal Management Service,9999999999,2024-05-30,9999999988,2024-06-05
7546.0,3451.0,LR016,Brake System Service,9999999999,2024-03-11,9999999988,2024-07-05
7547.0,968.0,LR017,Suspension Repair,9999999999,2024-07-13,9999999988,2024-07-18
7548.0,3695.0,LR016,Brake System Service,9999999999,2024-07-08,9999999988,2024-07-21
7549.0,1484.0,LR014,AC Compressor Service,9999999999,2024-06-19,9999999988,2024-07-11
7550.0,484.0,LR017,Suspension Repair,9999999999,2024-06-26,9999999988,2024-07-18
7551.0,1524.0,LR013,Heat Pump Repair,9999999999,2024-07-09,9999999988,2024-07-12
7552.0,2546.0,LR001,Battery Replacement,9999999999,2024-03-25,9999999988,2024-03-30
7553.0,2697.0,LR012,Gearbox Service,9999999999,2024-06-24,9999999988,2024-07-05
7554.0,86.0,LR018,Headlight Alignment,9999999999,2024-06-29,9999999988,2024-07-12
7555.0,4054.0,LR001,Battery Replacement,9999999999,2024-06-28,9999999988,2024-07-18
7556.0,301.0,LR008,Thermal Management Service,9999999999,2024-07-21,9999999988,2024-07-22
7557.0,4973.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-15,9999999988,2024-07-16
7558.0,86.0,LR017,Suspension Repair,9999999999,2024-04-08,9999999988,2024-07-16
7559.0,212.0,LR013,Heat Pump Repair,9999999999,2024-04-26,9999999988,2024-04-29
7560.0,2415.0,LR014,AC Compressor Service,9999999999,2024-05-31,9999999988,2024-07-06
7561.0,4063.0,LR015,Water Pump Replacement,9999999999,2024-04-05,9999999988,2024-04-14
7562.0,3736.0,LR011,Drive Unit Maintenance,9999999999,2024-07-03,9999999988,2024-07-05
7563.0,2197.0,LR018,Headlight Alignment,9999999999,2024-07-10,9999999988,2024-07-17
7564.0,885.0,LR008,Thermal Management Service,9999999999,2024-02-08,9999999988,2024-03-20
7565.0,1647.0,LR018,Headlight Alignment,9999999999,2024-05-29,9999999988,2024-06-25
7566.0,2440.0,LR017,Suspension Repair,9999999999,2024-07-02,9999999988,2024-07-06
7567.0,153.0,LR004,Charging Port Repair,9999999999,2024-06-27,9999999988,2024-07-13
7568.0,1574.0,LR018,Headlight Alignment,9999999999,2024-02-26,9999999988,2024-07-19
7569.0,2582.0,LR018,Headlight Alignment,9999999999,2024-06-07,9999999988,2024-06-18
7570.0,1388.0,LR018,Headlight Alignment,9999999999,2024-07-12,9999999988,2024-07-18
7571.0,4672.0,LR020,Fuse Replacement,9999999999,2024-04-27,9999999988,2024-06-17
7572.0,2049.0,LR009,Regenerative Braking Adjustment,9999999999,2024-02-14,9999999988,2024-04-09
7573.0,1803.0,LR008,Thermal Management Service,9999999999,2024-06-19,9999999988,2024-07-19
7574.0,2192.0,LR013,Heat Pump Repair,9999999999,2024-03-23,9999999988,2024-03-30
7575.0,4370.0,LR018,Headlight Alignment,9999999999,2024-07-22,9999999988,2024-07-22
7576.0,4656.0,LR020,Fuse Replacement,9999999999,2024-05-27,9999999988,2024-07-01
7577.0,3678.0,LR014,AC Compressor Service,9999999999,2024-05-29,9999999988,2024-06-22
7578.0,652.0,LR009,Regenerative Braking Adjustment,9999999999,2024-04-28,9999999988,2024-05-28
7579.0,1833.0,LR016,Brake System Service,9999999999,2024-06-19,9999999988,2024-07-16
7580.0,531.0,LR017,Suspension Repair,9999999999,2024-06-14,9999999988,2024-06-23
7581.0,3242.0,LR018,Headlight Alignment,9999999999,2024-05-17,9999999988,2024-06-06
7582.0,2805.0,LR015,Water Pump Replacement,9999999999,2024-06-10,9999999988,2024-07-02
7583.0,1306.0,LR016,Brake System Service,9999999999,2024-05-29,9999999988,2024-07-16
7584.0,224.0,LR017,Suspension Repair,9999999999,2024-06-01,9999999988,2024-07-01
7585.0,2180.0,LR015,Water Pump Replacement,9999999999,2024-06-02,9999999988,2024-06-25
7586.0,1774.0,LR017,Suspension Repair,9999999999,2024-06-22,9999999988,2024-06-22
7587.0,438.0,LR017,Suspension Repair,9999999999,2024-07-16,9999999988,2024-07-19
7588.0,2408.0,LR006,BMS Calibration,9999999999,2024-07-09,9999999988,2024-07-19
7589.0,118.0,LR019,Windshield Replacement,9999999999,2024-06-12,9999999988,2024-06-12
7590.0,1185.0,LR013,Heat Pump Repair,9999999999,2024-07-20,9999999988,2024-07-20
7591.0,340.0,LR018,Headlight Alignment,9999999999,2024-07-16,9999999988,2024-07-18
7592.0,2049.0,LR013,Heat Pump Repair,9999999999,2024-07-15,9999999988,2024-07-17
7593.0,4954.0,LR016,Brake System Service,9999999999,2024-07-12,9999999988,2024-07-12
7594.0,4345.0,LR008,Thermal Management Service,9999999999,2024-04-13,9999999988,2024-05-31
7595.0,112.0,LR019,Windshield Replacement,9999999999,2024-06-27,9999999988,2024-07-13
7596.0,1560.0,LR006,BMS Calibration,9999999999,2024-07-12,9999999988,2024-07-21
7597.0,1799.0,LR003,Inverter Replacement,9999999999,2024-03-26,9999999988,2024-07-18
7598.0,2844.0,LR013,Heat Pump Repair,9999999999,2024-04-26,9999999988,2024-06-28
7599.0,922.0,LR018,Headlight Alignment,9999999999,2024-07-16,9999999988,2024-07-20
7600.0,2870.0,LR013,Heat Pump Repair,9999999999,2024-07-17,9999999988,2024-07-21
7601.0,605.0,LR018,Headlight Alignment,9999999999,2024-06-02,9999999988,2024-06-07
7602.0,1872.0,LR014,AC Compressor Service,9999999999,2024-04-09,9999999988,2024-04-16
7603.0,2668.0,LR009,Regenerative Braking Adjustment,9999999999,2024-04-11,9999999988,2024-05-30
7604.0,1384.0,LR016,Brake System Service,9999999999,2024-07-22,9999999988,2024-07-22
7605.0,3079.0,LR016,Brake System Service,9999999999,2024-03-12,9999999988,2024-07-09
7606.0,1821.0,LR014,AC Compressor Service,9999999999,2024-06-08,9999999988,2024-06-30
7607.0,1884.0,LR013,Heat Pump Repair,9999999999,2024-07-12,9999999988,2024-07-14
7608.0,155.0,LR016,Brake System Service,9999999999,2024-05-17,9999999988,2024-06-04
7609.0,172.0,LR013,Heat Pump Repair,9999999999,2024-07-05,9999999988,2024-07-20
7610.0,4037.0,LR011,Drive Unit Maintenance,9999999999,2024-03-10,9999999988,2024-05-04
7611.0,4694.0,LR016,Brake System Service,9999999999,2024-06-13,9999999988,2024-06-22
7612.0,4411.0,LR003,Inverter Replacement,9999999999,2024-07-21,9999999988,2024-07-22
7613.0,3472.0,LR018,Headlight Alignment,9999999999,2024-06-18,9999999988,2024-07-21
7614.0,1104.0,LR015,Water Pump Replacement,9999999999,2024-06-01,9999999988,2024-07-10
7615.0,594.0,LR010,Onboard Charger Repair,9999999999,2024-07-14,9999999988,2024-07-19
7616.0,2205.0,LR014,AC Compressor Service,9999999999,2024-06-03,9999999988,2024-06-16
7617.0,4368.0,LR018,Headlight Alignment,9999999999,2024-05-17,9999999988,2024-05-25
7618.0,4924.0,LR008,Thermal Management Service,9999999999,2024-06-19,9999999988,2024-07-03
7619.0,4972.0,LR015,Water Pump Replacement,9999999999,2024-07-21,9999999988,2024-07-22
7620.0,12.0,LR018,Headlight Alignment,9999999999,2024-02-23,9999999988,2024-04-04
7621.0,1557.0,LR013,Heat Pump Repair,9999999999,2024-04-25,9999999988,2024-06-15
7622.0,2881.0,LR020,Fuse Replacement,9999999999,2024-06-18,9999999988,2024-06-29
7623.0,4407.0,LR003,Inverter Replacement,9999999999,2024-03-17,9999999988,2024-07-11
7624.0,2511.0,LR005,DC-DC Converter Replacement,9999999999,2024-07-03,9999999988,2024-07-16
7625.0,415.0,LR014,AC Compressor Service,9999999999,2024-04-13,9999999988,2024-04-15
7626.0,2977.0,LR008,Thermal Management Service,9999999999,2024-07-14,9999999988,2024-07-20
7627.0,410.0,LR013,Heat Pump Repair,9999999999,2024-07-12,9999999988,2024-07-14
7628.0,1483.0,LR005,DC-DC Converter Replacement,9999999999,2024-04-24,9999999988,2024-06-23
7629.0,3263.0,LR005,DC-DC Converter Replacement,9999999999,2024-04-09,9999999988,2024-05-11
7630.0,3141.0,LR002,Motor Repair,9999999999,2024-04-12,9999999988,2024-07-18
7631.0,3451.0,LR016,Brake System Service,9999999999,2024-07-04,9999999988,2024-07-20
7632.0,1919.0,LR018,Headlight Alignment,9999999999,2024-07-01,9999999988,2024-07-01
7633.0,1474.0,LR016,Brake System Service,9999999999,2024-05-18,9999999988,2024-06-19
7634.0,3671.0,LR016,Brake System Service,9999999999,2024-05-01,9999999988,2024-07-11
7635.0,3704.0,LR017,Suspension Repair,9999999999,2024-06-04,9999999988,2024-06-19
7636.0,2461.0,LR003,Inverter Replacement,9999999999,2024-02-14,9999999988,2024-05-30
7637.0,2324.0,LR019,Windshield Replacement,9999999999,2024-02-25,9999999988,2024-03-29
7638.0,4931.0,LR011,Drive Unit Maintenance,9999999999,2024-07-21,9999999988,2024-07-22
7639.0,3143.0,LR013,Heat Pump Repair,9999999999,2024-04-25,9999999988,2024-06-16
7640.0,1455.0,LR017,Suspension Repair,9999999999,2024-07-02,9999999988,2024-07-16
7641.0,4075.0,LR018,Headlight Alignment,9999999999,2024-06-19,9999999988,2024-07-14
7642.0,1324.0,LR014,AC Compressor Service,9999999999,2024-05-29,9999999988,2024-07-04
7643.0,3971.0,LR018,Headlight Alignment,9999999999,2024-01-23,9999999988,2024-07-16
7644.0,981.0,LR020,Fuse Replacement,9999999999,2024-07-19,9999999988,2024-07-19
7645.0,787.0,LR013,Heat Pump Repair,9999999999,2024-06-13,9999999988,2024-07-15
7646.0,2133.0,LR017,Suspension Repair,9999999999,2024-07-02,9999999988,2024-07-15
7647.0,2650.0,LR019,Windshield Replacement,9999999999,2024-04-04,9999999988,2024-06-26
7648.0,3514.0,LR017,Suspension Repair,9999999999,2024-05-22,9999999988,2024-07-01
7649.0,2393.0,LR016,Brake System Service,9999999999,2024-07-20,9999999988,2024-07-21
7650.0,767.0,LR003,Inverter Replacement,9999999999,2024-04-30,9999999988,2024-07-14
7651.0,378.0,LR009,Regenerative Braking Adjustment,9999999999,2024-03-31,9999999988,2024-07-02
7652.0,18.0,LR016,Brake System Service,9999999999,2024-05-03,9999999988,2024-07-22
7653.0,1684.0,LR004,Charging Port Repair,9999999999,2024-05-23,9999999988,2024-07-20
7654.0,4746.0,LR003,Inverter Replacement,9999999999,2024-05-11,9999999988,2024-07-21
7655.0,607.0,LR014,AC Compressor Service,9999999999,2024-07-22,9999999988,2024-07-22
7656.0,4647.0,LR016,Brake System Service,9999999999,2024-04-07,9999999988,2024-06-28
7657.0,3644.0,LR016,Brake System Service,9999999999,2024-05-28,9999999988,2024-07-17
7658.0,4876.0,LR017,Suspension Repair,9999999999,2024-06-03,9999999988,2024-07-07
7659.0,1213.0,LR014,AC Compressor Service,9999999999,2024-03-19,9999999988,2024-05-28
7660.0,2003.0,LR013,Heat Pump Repair,9999999999,2024-06-05,9999999988,2024-07-14
7661.0,3524.0,LR018,Headlight Alignment,9999999999,2024-07-08,9999999988,2024-07-09
7662.0,1980.0,LR016,Brake System Service,9999999999,2024-07-22,9999999988,2024-07-22
7663.0,631.0,LR013,Heat Pump Repair,9999999999,2024-06-26,9999999988,2024-07-09
7664.0,1210.0,LR015,Water Pump Replacement,9999999999,2024-06-05,9999999988,2024-07-09
7665.0,4452.0,LR009,Regenerative Braking Adjustment,9999999999,2024-05-11,9999999988,2024-05-30
7666.0,4435.0,LR017,Suspension Repair,9999999999,2024-05-04,9999999988,2024-06-09
7667.0,4364.0,LR016,Brake System Service,9999999999,2024-07-19,9999999988,2024-07-19
7668.0,982.0,LR013,Heat Pump Repair,9999999999,2024-06-05,9999999988,2024-07-06
7669.0,1072.0,LR017,Suspension Repair,9999999999,2024-07-05,9999999988,2024-07-10
7670.0,3827.0,LR014,AC Compressor Service,9999999999,2024-06-29,9999999988,2024-07-12
7671.0,1453.0,LR013,Heat Pump Repair,9999999999,2024-04-07,9999999988,2024-06-18
7672.0,2359.0,LR011,Drive Unit Maintenance,9999999999,2024-05-27,9999999988,2024-07-09
7673.0,1507.0,LR018,Headlight Alignment,9999999999,2024-06-18,9999999988,2024-06-26
7674.0,231.0,LR018,Headlight Alignment,9999999999,2024-06-30,9999999988,2024-07-10
7675.0,898.0,LR013,Heat Pump Repair,9999999999,2024-03-18,9999999988,2024-06-28
7676.0,4872.0,LR013,Heat Pump Repair,9999999999,2024-06-08,9999999988,2024-07-04
7677.0,4080.0,LR013,Heat Pump Repair,9999999999,2024-06-30,9999999988,2024-07-13
7678.0,1148.0,LR009,Regenerative Braking Adjustment,9999999999,2024-06-21,9999999988,2024-07-18
7679.0,3599.0,LR013,Heat Pump Repair,9999999999,2024-02-13,9999999988,2024-04-17
7680.0,409.0,LR016,Brake System Service,9999999999,2024-06-29,9999999988,2024-07-14
7681.0,4964.0,LR018,Headlight Alignment,9999999999,2024-07-02,9999999988,2024-07-21
7682.0,1635.0,LR003,Inverter Replacement,9999999999,2024-02-26,9999999988,2024-03-25
7683.0,945.0,LR016,Brake System Service,9999999999,2024-02-20,9999999988,2024-07-02
7684.0,1508.0,LR011,Drive Unit Maintenance,9999999999,2024-07-21,9999999988,2024-07-22
7685.0,4553.0,LR017,Suspension Repair,9999999999,2024-07-22,9999999988,2024-07-22
7686.0,4590.0,LR020,Fuse Replacement,9999999999,2024-06-24,9999999988,2024-07-10
7687.0,2762.0,LR013,Heat Pump Repair,9999999999,2024-04-14,9999999988,2024-05-22
7688.0,2566.0,LR015,Water Pump Replacement,9999999999,2024-04-11,9999999988,2024-06-15
7689.0,3987.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-05,9999999988,2024-07-07
7690.0,1031.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-15,9999999988,2024-07-17
7691.0,4001.0,LR016,Brake System Service,9999999999,2024-05-03,9999999988,2024-07-17
7692.0,4979.0,LR016,Brake System Service,9999999999,2024-07-07,9999999988,2024-07-18
7693.0,1860.0,LR017,Suspension Repair,9999999999,2024-06-04,9999999988,2024-07-05
7694.0,3816.0,LR016,Brake System Service,9999999999,2024-05-15,9999999988,2024-06-06
7695.0,1657.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-02,9999999988,2024-07-17
7696.0,533.0,LR018,Headlight Alignment,9999999999,2024-06-17,9999999988,2024-07-10
7697.0,2196.0,LR009,Regenerative Braking Adjustment,9999999999,2024-07-17,9999999988,2024-07-19
7698.0,2022.0,LR009,Regenerative Braking Adjustment,9999999999,2024-05-17,9999999988,2024-06-19
7699.0,4994.0,LR016,Brake System Service,9999999999,2024-07-01,9999999988,2024-07-13
7700.0,336.0,LR016,Brake System Service,9999999999,2024-06-20,9999999988,2024-07-07
7701.0,1058.0,LR016,Brake System Service,9999999999,2024-07-16,9999999988,2024-07-21
7702.0,4796.0,LR003,Inverter Replacement,9999999999,2024-06-14,9999999988,2024-07-02
7703.0,2206.0,LR018,Headlight Alignment,9999999999,2024-06-12,9999999988,2024-07-03
7704.0,349.0,LR017,Suspension Repair,9999999999,2024-06-13,9999999988,2024-06-19
7705.0,2905.0,LR015,Water Pump Replacement,9999999999,2024-06-16,9999999988,2024-06-22
7706.0,3336.0,LR016,Brake System Service,9999999999,2024-06-12,9999999988,2024-07-12
7707.0,2350.0,LR016,Brake System Service,9999999999,2024-07-01,9999999988,2024-07-05
7708.0,2267.0,LR014,AC Compressor Service,9999999999,2024-07-03,9999999988,2024-07-11
7709.0,1131.0,LR016,Brake System Service,9999999999,2024-07-02,9999999988,2024-07-14
7710.0,3783.0,LR016,Brake System Service,9999999999,2024-07-17,9999999988,2024-07-22
7711.0,4284.0,LR014,AC Compressor Service,9999999999,2024-07-22,9999999988,2024-07-22
7712.0,4885.0,LR016,Brake System Service,9999999999,2024-05-19,9999999988,2024-05-22
7713.0,4980.0,LR018,Headlight Alignment,9999999999,2024-05-25,9999999988,2024-06-17
7714.0,3174.0,LR014,AC Compressor Service,9999999999,2024-07-19,9999999988,2024-07-21
7715.0,663.0,LR017,Suspension Repair,9999999999,2024-05-09,9999999988,2024-06-11
7716.0,14.0,LR011,Drive Unit Maintenance,9999999999,2024-07-16,9999999988,2024-07-18
7717.0,2116.0,LR013,Heat Pump Repair,9999999999,2024-06-21,9999999988,2024-07-08
7718.0,2373.0,LR010,Onboard Charger Repair,9999999999,2024-06-23,9999999988,2024-06-28
7719.0,2576.0,LR013,Heat Pump Repair,9999999999,2024-07-17,9999999988,2024-07-20
7720.0,2853.0,LR017,Suspension Repair,9999999999,2024-05-12,9999999988,2024-05-19
7721.0,357.0,LR017,Suspension Repair,9999999999,2024-06-18,9999999988,2024-06-27
7722.0,131.0,LR016,Brake System Service,9999999999,2024-07-20,9999999988,2024-07-20
7723.0,2583.0,LR017,Suspension Repair,9999999999,2024-05-07,9999999988,2024-07-02
7724.0,4783.0,LR011,Drive Unit Maintenance,9999999999,2024-03-19,9999999988,2024-06-11
7725.0,59.0,LR014,AC Compressor Service,9999999999,2024-06-05,9999999988,2024-06-19
7726.0,994.0,LR017,Suspension Repair,9999999999,2024-04-12,9999999988,2024-04-19
7727.0,1348.0,LR009,Regenerative Braking Adjustment,9999999999,2024-04-01,9999999988,2024-05-04
7728.0,2149.0,LR013,Heat Pump Repair,9999999999,2024-07-13,9999999988,2024-07-19
7729.0,2149.0,LR017,Suspension Repair,9999999999,2024-07-21,9999999988,2024-07-22
7730.0,1807.0,LR018,Headlight Alignment,9999999999,2024-02-15,9999999988,2024-04-30
